brand_name,model,processor_brand,iter,rating,memory_type,gpu_brand,gpu_type,Touch_Screen,os,virtualization_support,linux_compatible,cuda_support,code_compile_benchmark,display_productivity,threads_num,core_num,ram_num,memory_size,display_size,resolutioin_height,ppi,resolutioin_width,warrenty,development_performance_score,price_to_performance,price
Acer,Acer Aspire 3 A324-53 UN.34RSI.002 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,6.0,5.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,24.0,0.75,31980
Lenovo,Lenovo Legion Pro 5 16ARX8 82WM00FFIN Gaming Laptop (AMD Ryzen 9 7945HX / 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),AMD,Ryzen 9,4.5,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Medium,32.0,16.0,32.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,106.0,0.53,201190
Dell,Dell Inspiron 7440 2 in 1 Laptop (13th Gen Core i5-1334U/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.45,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,48.0,0.67,71990
Lenovo,Lenovo IdeaPad 5 14IRH9 83KX0019IN Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i7,4.1,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Medium,16.0,10.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,52.0,0.61,84690
Lenovo,Lenovo Ideapad Slim 5x Gen 9 14Q8X9 83HL0035IN Laptop (Snapdragon X Plus/ 16GB/ 1TB SSD/ Win11),Qualcomm,Snapdragon,4.65,SSD,Qualcomm,Integrated,False,Windows 11,False,True,False,Slow,Medium,16.4,11.2,16.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,57.2,0.726,64990
Samsung,Samsung Galaxy Book4 Pro 360 5G Laptop (Intel Core Ultra 7/ 16GB/ 1TB SSD/ Win11),Intel,Core Ultra 7,4.45,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Fast,22.0,16.0,16.0,1000.0,16.0,2880.0,212.26,1800.0,1.0,70.0,0.35,199990
HP,HP Pavilion 16-af0056TU Laptop (Intel Core Ultra 5 125U/ 16GB/ 1TB SSD/ Win11),Intel,Core Ultra 5,4.2,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,14.0,12.0,16.0,1000.0,16.0,1920.0,141.51,1200.0,1.0,54.0,0.76,70990
Lenovo,Lenovo IdeaPad Slim 3 83EQ005TIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Intel,Core i5,4.4,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,8.0,8.0,512.0,14.1,1920.0,156.23,1080.0,1.0,36.0,0.74,48590
Acer,Acer Aspire 3 A325-51 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Intel,Core i3,4.0,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,1.07,29990
Asus,Asus Vivobook S15 K5504VAB-BN417WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11),Intel,Core i9,4.55,SSD,Intel,Integrated,False,Windows 11,True,True,False,Fast,Slow,20.0,14.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,64.0,0.8,79990
Lenovo,Lenovo LOQ 15IRX9 83DV00KUIN Gaming Laptop (13th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 6GB RTX3050),Intel,Core i5,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,24.0,512.0,15.6,1920.0,141.21,1080.0,1.0,70.0,0.86,80990
Acer,Acer Aspire 3 A325-42 UN.34QSI.004 Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11),AMD,Ryzen 7,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,16.0,8.0,16.0,1000.0,15.8,1920.0,139.42,1080.0,1.0,48.0,1.16,41290
Asus,Asus Vivobook 16X K3605ZC-RP628WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB RTX3050),Intel,Core i7,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,20.0,14.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,74.0,1.04,70990
Asus,Asus TUF Gaming A15 FA566NFR-HN045WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11/ 4GB Graph),AMD,Ryzen 7,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.99,58590
Lenovo,Lenovo Thinkpad E14 G5 21JKS0LK00 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.5,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.69,69990
Acer,Acer ALG ‎AL15G-53 Gaming Laptop (13th Gen Intel Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graphics),Intel,Core i7,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.83,74999
Asus,Asus Vivobook 16X K3605ZC-RP587WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.5,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,12.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,66.0,1.02,64990
Asus,Asus TUF Gaming A15 2024 FA507UV-LP137WS Gaming Laptop (AMD Ryzen 9 8945H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),AMD,Ryzen 9,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,16.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.46,124990
Acer,Acer One 14 Z8-415 UN.31VSI.006 Laptop (11th Gen Core i3 / 16GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.2,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,4.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,36.0,1.2,29990
Asus,Asus TUF Gaming 14 FA401UU-RG033WS Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),AMD,Ryzen 7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Fast,16.0,8.0,16.0,1000.0,14.0,2560.0,215.63,1600.0,1.0,58.0,0.48,119750
MSI,MSI Cyborg 14 A13UCX-205IN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,12.0,8.0,16.0,512.0,14.0,1920.0,161.73,1200.0,2.0,54.0,0.9,59990
Asus,Asus Vivobook S 14 OLED M5406WA-PP961WS Laptop (AMD Ryzen 9 HX 370/ 24GB/ 512GB SSD/ Win11),AMD,Other,4.3,SSD,AMD,Integrated,False,Windows 11,True,True,False,Slow,Fast,24.0,12.0,24.0,512.0,14.0,2880.0,242.59,1800.0,1.0,72.0,0.66,108990
MSI,MSI Modern 14 C12MO-1213IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.05,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,40.0,1.29,30890
Lenovo,Lenovo Yoga Slim 7x 14Q8X9 83ED003BIN Laptop (Snapdragon X Elite/ 32GB/ 1TB SSD/ Windows 11 Home),Qualcomm,Snapdragon,4.0,SSD,Qualcomm,Integrated,True,Windows 11,False,True,False,Slow,Fast,19.6,12.0,32.0,1000.0,14.5,2944.0,239.43,1840.0,1.0,83.6,0.582,139990
HP,HP Victus 15-fa1278TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX4050),Intel,Core i5,4.3,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,54.0,0.68,79590
Lenovo,Lenovo ThinkBook 16 G6 21KHA081IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,16.0,512.0,16.0,1920.0,137.68,1080.0,1.0,48.0,0.83,57980
MSI,MSI Modern 14 C12MO-1249IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.65,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,8.0,512.0,14.0,1920.0,157.35,1080.0,1.0,40.0,1.08,36990
HP,HP 15-fd0129TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.55,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.82,38990
Asus,Asus Vivobook S15 OLED S5504VA-MA943WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11),Intel,Core i9,4.75,SSD,Intel,Integrated,False,Windows 11,True,True,False,Fast,Fast,20.0,14.0,16.0,512.0,15.6,2880.0,211.82,1620.0,1.0,64.0,0.7,91599
Lenovo,Lenovo ThinkPad E14 21JKS0X900 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Intel,Core i5,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.64,74990
Asus,Asus TUF Gaming A15 FA506NCR-HN075WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),AMD,Ryzen 7,4.7,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.88,65989
Asus,Asus TUF Gaming A15 FA506NFR-HN045W Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11/ 4GB Graph),AMD,Ryzen 7,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.98,58990
HP,HP 15-fc0155AU Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.25,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.8,39800
HP,HP 14-gr1022TU Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core Ultra 5,4.3,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,18.0,14.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,62.0,0.92,67490
Honor,Honor MagicBook Art 14 2024 Laptop (Intel Core Ultra 5 125H/ 32GB/ 1TB SSD/ Win11 Home),Intel,Core Ultra 5,4.3,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Fast,18.0,14.0,32.0,1000.0,14.6,3120.0,256.83,2080.0,1.0,78.0,0.8,97990
Microsoft,Microsoft Surface Pro 11 ‎ZIB-00031 Laptop (Snapdragon X Elite/ 16GB/ 1TB SSD/ Win11),Qualcomm,Snapdragon,4.45,SSD,Qualcomm,Integrated,True,Windows 11,False,True,False,Slow,Fast,16.8,12.0,16.0,1000.0,13.0,2880.0,266.26,1920.0,1.0,65.6,0.422,162990
Colorful,Colorful Evol P15 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,16.0,10.0,16.0,512.0,15.6,2560.0,188.28,1440.0,1.0,62.0,0.74,83990
HP,HP 15s-fy5010TU Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),Intel,Core i3,4.4,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,256.0,15.6,1920.0,141.21,1080.0,1.0,32.0,1.02,31490
MSI,MSI Modern 15 H AI C1MG-045IN Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home),Intel,Core Ultra 7,4.7,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,22.0,16.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,70.0,1.06,65990
Asus,Asus Vivobook S15 K5504VAB-BN417WS Laptop (13th Gen Core i9/ 16GB/ 512GB SSD/ Win11),Intel,Core i9,4.55,SSD,Intel,Integrated,False,Windows 11,True,True,False,Fast,Slow,20.0,14.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,64.0,0.8,79990
Lenovo,Lenovo Yoga Slim 7 14IMH9 83CV0047IN Laptop ( Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home),Intel,Core Ultra 7,4.05,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,22.0,16.0,16.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,70.0,0.74,93990
Asus,Asus ExpertBook B1 B1402CBA-NK2417WS Laptop (12th Gen Core i7/ 16 GB/ 512 GB SSD/ Win11 Home),Intel,Core i7,4.7,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,48.0,0.75,63890
Acer,Acer Nitro V 16 ANV16-71 NH.QTNSI.003 Gaming Laptop (14th Gen Core i5 / 16GB/ 512GB SSD/ Win11/ 6GB RTX 4050 Graph),Intel,Core i5,4.15,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,62.0,0.6,102990
Acer,Acer Nitro V 16 ANV16-71 NH.QTNSI.002 Gaming Laptop (14th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 4050 Graph),Intel,Core i7,4.45,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,24.0,16.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,82.0,0.75,109990
Lenovo,Lenovo LOQ 15IRX9 83DV00KUIN Gaming Laptop (13th Gen Core i5/ 24GB/ 512GB SSD/ Win11/ 6GB RTX3050),Intel,Core i5,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,24.0,512.0,15.6,1920.0,141.21,1080.0,1.0,70.0,0.86,80990
Acer,Acer Aspire 3 A325-42 UN.34QSI.004 Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11),AMD,Ryzen 7,4.45,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,16.0,8.0,16.0,1000.0,15.8,1920.0,139.42,1080.0,1.0,48.0,1.07,44990
MSI,MSI Sword 16 HX B13VFKG-652IN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB RTX4060),Intel,Core i9,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,32.0,24.0,32.0,1000.0,16.0,1920.0,141.51,1200.0,2.0,122.0,0.87,139990
Acer,Acer Aspire 3 15 A325-42 Laptop (AMD Ryzen 5 7430U/ 16GB/ 512GB SSD/ Win11),AMD,Ryzen 5,4.05,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,16.0,512.0,15.8,1920.0,139.42,1080.0,1.0,44.0,1.16,37990
Asus,Asus Vivobook 16X K3605ZC-RP628WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB RTX3050),Intel,Core i7,4.6,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,20.0,14.0,16.0,512.0,16.0,1920.0,141.51,1200.0,1.0,74.0,1.04,70990
Lenovo,Lenovo Yoga 7 14IRL8 82YL00AYIN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i5,4.35,SSD,Intel,Integrated,True,Windows 11,True,True,False,Medium,Medium,16.0,12.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,56.0,0.65,86190
Lenovo,Lenovo V15 82TTA073IN Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),Intel,Other,4.05,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,13.6,9.2,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,52.0,0.9960000000000001,44990
Asus,Asus TUF Gaming A15 FA566NFR-HN045WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11/ 4GB Graph),AMD,Ryzen 7,4.65,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.99,58590
Acer,Acer Aspire 3 A325-42 Laptop (AMD Ryzen 5 7430U/ 8GB/ 512GB SSD/ Win11),AMD,Ryzen 5,4.15,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,8.0,512.0,15.8,1920.0,139.42,1080.0,1.0,36.0,0.97,36990
Lenovo,Lenovo IdeaPad Slim 3 15IRU8 82X700C8IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.15,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,6.0,5.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,24.0,0.65,37100
Lenovo,Lenovo Thinkpad E14 G5 21JKS0LK00 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.5,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,512.0,14.0,1920.0,161.73,1200.0,1.0,48.0,0.69,69990
Acer,Acer ALG ‎AL15G-53 Gaming Laptop (13th Gen Intel Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graphics),Intel,Core i7,4.0,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Slow,16.0,10.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,62.0,0.83,74999
Honor,Honor MagicBook Art 14 2024 Laptop (Snapdragon X Elite/ 32GB/ 1TB SSD/ Win11 Home),Qualcomm,Snapdragon,4.4,SSD,Qualcomm,Integrated,True,Windows 11,False,True,False,Slow,Fast,22.0,16.4,32.0,1000.0,14.6,3120.0,256.83,2080.0,1.0,92.8,0.6620000000000001,89990
Asus,Asus Vivobook 15 X1504ZA-NJ527WS Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Intel,Core i5,4.25,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,10.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.91,43990
Chuwi,Chuwi CoreBook X Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Intel,Core i5,4.1,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,44.0,1.05,41990
Acer,Acer Aspire 3 A324-51 UN.343SI.00Q Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Intel,Core i5,4.5,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Medium,12.0,10.0,16.0,1000.0,14.0,1920.0,157.35,1080.0,1.0,48.0,1.07,44990
Acer,Acer Swift Go 14 AI Laptop (Snapdragon X Plus X1P-42-100/ 16GB/ 1TB SSD/ Win11 Home),Intel,Snapdragon,4.65,SSD,Qualcomm,Integrated,True,Windows 11,True,True,False,Slow,Medium,13.6,8.0,16.0,1000.0,14.0,1920.0,161.73,1200.0,1.0,46.4,0.624,89990
Acer,Acer Aspire 3 14 A324-31 Laptop (Intel Core i3 N305/ 16GB/ 512GB SSD/ Win11),Intel,Core i3,4.25,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,40.0,1.33,29990
Asus,Asus TUF Gaming A15 2024 FA507UV-LP137WS Gaming Laptop (AMD Ryzen 9 8945H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),AMD,Ryzen 9,4.75,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Fast,Slow,16.0,8.0,16.0,1000.0,15.6,1920.0,141.21,1080.0,1.0,58.0,0.46,124990
Acer,Acer Swift Go 14 SFG14-41 NX.KG3SI.008 Laptop (AMD Ryzen 7 7730U/ 16GB/ 1TB SSD/ Win11),AMD,Ryzen 7,4.3,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Medium,16.0,8.0,16.0,1000.0,14.0,1920.0,157.35,1080.0,1.0,48.0,0.89,53990
HP,HP 15-fd0063TU Laptop (12th Gen Core i3/ 8 GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.4,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Slow,8.0,8.0,8.0,512.0,15.6,1920.0,141.21,1080.0,1.0,32.0,0.9,35490
Acer,Acer Aspire Lite 15 AL15-52H Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11),Intel,Core i5,4.4,SSD,Intel,Integrated,False,Windows 11,True,True,False,Medium,Slow,12.0,8.0,12.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.89,44990
Asus,Asus Vivobook S 15 OLED S5507QA-MA551WS Laptop (Snapdragon X Plus X1P 42 100/ 16GB/ 1TB SSD/ Win11),Qualcomm,Snapdragon,4.5,SSD,Qualcomm,Integrated,False,Windows 11,False,True,False,Slow,Fast,19.2,14.8,16.0,1000.0,15.6,2880.0,211.82,1620.0,1.0,64.8,0.5680000000000001,89990
Acer,Acer Aspire 3 A324-51 UN.343SI.00D Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11),Intel,Core i3,4.65,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,40.0,1.25,31990
Acer,Acer One 14 Z8-415 UN.31VSI.006 Laptop (11th Gen Core i3 / 16GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.2,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,4.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,36.0,1.2,29990
Asus,Asus ROG Zephyrus G16 OLED GA605WV-QP078WS Gaming Laptop (AMD Ryzen AI 9 HX 370/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),AMD,Other,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Slow,Medium,24.0,12.0,16.0,1000.0,16.0,2560.0,188.68,1600.0,1.0,74.0,0.4,184990
Asus,Asus TUF Gaming 14 FA401UU-RG033WS Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),AMD,Ryzen 7,4.25,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Fast,16.0,8.0,16.0,1000.0,14.0,2560.0,215.63,1600.0,1.0,58.0,0.48,119800
Asus,Asus ProArt PX13 OLED HN7306WU-LX001WS Creator Laptop (AMD Ryzen AI 9 365/ 24GB/1TB SSD/ 6GB RTX 4050 Graphics),AMD,Other,4.7,SSD,NVIDIA,Dedicated,True,Windows 11,True,True,True,Slow,Fast,20.0,10.0,24.0,1000.0,13.3,2880.0,255.36,1800.0,1.0,74.0,0.44,169899
Asus,Asus Vivobook S 14 OLED M5406WA-PP961WS Laptop (AMD Ryzen 9 HX 370/ 24GB/ 512GB SSD/ Win11),AMD,Other,4.3,SSD,AMD,Integrated,False,Windows 11,True,True,False,Slow,Fast,24.0,12.0,24.0,512.0,14.0,2880.0,242.59,1800.0,1.0,72.0,0.65,109990
MSI,MSI Cyborg 14 A13UCX-205IN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.35,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,12.0,8.0,16.0,512.0,14.0,1920.0,161.73,1200.0,2.0,54.0,0.9,59990
MSI,MSI Creator Z17 HX Studio A14VGT-405IN Creator Laptop (14th Gen Core i7/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),Intel,Core i7,4.2,SSD,NVIDIA,Dedicated,True,Windows 11,True,True,True,Medium,Medium,28.0,20.0,32.0,2000.0,17.0,2560.0,177.58,1600.0,2.0,110.0,0.39,279990
MSI,MSI Cyborg 14 A13UCX-206IN Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i5,4.5,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,12.0,8.0,8.0,512.0,14.0,1920.0,161.73,1200.0,2.0,46.0,0.81,56990
Asus,Asus Vivobook Go 15 E1504FA-NJ549WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.4,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,8.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.98,40899
MSI,MSI Cyborg 14 A13UCX-204IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Intel,Core i7,4.05,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,16.0,10.0,16.0,512.0,14.0,1920.0,161.73,1200.0,2.0,62.0,0.91,67990
MSI,MSI Cyborg 14 A13UDX-207IN Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),Intel,Core i5,4.15,SSD,NVIDIA,Dedicated,False,Windows 11,True,True,True,Medium,Medium,12.0,8.0,8.0,512.0,14.0,1920.0,161.73,1200.0,2.0,46.0,0.74,61990
Asus,Asus Vivobook Go 15 OLED E1504FAB-LK549WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),AMD,Ryzen 5,4.7,SSD,AMD,Integrated,False,Windows 11,True,True,False,Medium,Slow,8.0,8.0,16.0,512.0,15.6,1920.0,141.21,1080.0,1.0,40.0,0.85,46990
MSI,MSI Modern 14 C12MO-1213IN Laptop (12th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Intel,Core i3,4.05,SSD,Intel,Integrated,False,Windows 11,True,True,False,Slow,Medium,8.0,8.0,16.0,512.0,14.0,1920.0,157.35,1080.0,1.0,40.0,1.29,30890
